"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Greece","GRC","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","33.2000007629395","37.4000015258789","43.7999992370605","42.4000015258789","44.2999992370605","46.0999984741211","50.2999992370605","49.7999992370605","47.5999984741211","49.2999992370605","50.5999984741211","50.4000015258789","51.0999984741211","56.2999992370605","55.4000015258789","54.5","55.2999992370605","56.4000015258789","52.7999992370605","51.2999992370605","54.9000015258789","53.0999984741211","52.0999984741211","54.2999992370605","50","47.5","40.7999992370605","45","49.5999984741211","59.2999992370605","",
"Grenada","GRD","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.511544133105","22.2819107341314","24.6061827148286","27.2318871812109","28.0695945584663","27.590606273485","28.4580616284186","27.9540256805783","28.1587574547737","27.3997746794301","26.161345045414","26.7197071385063","28.1707627269984","28.6812486652097","28.6297650077245","28.7085974592724","27.5789405429535","25.7354680531751","24.7412406824587","31.6514345081131","33.7936132354771","32.9555607745282","",
"Hong Kong SAR, China","HKG","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.4000015258789","59.2000007629395","53.7000007629395","58.4000015258789","60.0999984741211","61.5","63","56.2000007629395","56.9000015258789","63.7999992370605","64.5999984741211","",
"Haiti","HTI","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3999996185303","33.5","41.2999992370605","50.5999984741211","54.4000015258789","48.2999992370605","50.0999984741211","49.4000015258789","48.9000015258789","46.5","44.7999992370605","42.2000007629395","45.0999984741211","46.0999984741211","46.0999984741211","47.5","47.5999984741211","42.5999984741211","50.5999984741211","49.0999984741211","46.2999992370605","",
"Indonesia","IDN","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.5999984741211","","","","","38.2000007629395","","","",
"Not classified","INX","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","35.9000015258789","44.7999992370605","62.4000015258789","63.2000007629395","64","63.5999984741211","65","65.4000015258789","60.5999984741211","57.5","57.7999992370605","62.5","60.2999992370605","58.5999984741211","55.5999984741211","51.7999992370605","48.2999992370605","37.9000015258789","32.5999984741211","29.8999996185303","32.2000007629395","34.4000015258789","33.2999992370605","31.3999996185303","29.1000003814697","27","28.8999996185303","48.7000007629395","58.5999984741211","61.2000007629395","",
"Iran, Islamic Rep.","IRN","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.90000009536743","5.69999980926514","9.89999961853027","13.6999998092651","14.6999998092651","18.2999992370605","14.3000001907349","14.6999998092651","10.6999998092651","10.6000003814697","11.6000003814697","10.1999998092651","7.30000019073486","9.69999980926514","10.8999996185303","5.40000009536743","5.90000009536743","3.40000009536743","6.5","19.2999992370605","25.2000007629395","25.3999996185303","",
"Israel","ISR","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.80000019073486","6.30000019073486","6.19999980926514","7","10.8999996185303","11.6999998092651","11.5","13.1000003814697","17.7000007629395","23.7000007629395","24.7000007629395","26.2000007629395","23.1000003814697","20.8999996185303","19.1000003814697","20.7999992370605","18.7000007629395","12.1999998092651","",
"Italy","ITA","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","57.0999984741211","63.7999992370605","66.3000030517578","67","66.1999969482422","68.5999984741211","69.3000030517578","69.6999969482422","68","57.7000007629395","57.2000007629395","60.7999992370605","62.9000015258789","65.0999984741211","65.5999984741211","58.9000015258789","60.5999984741211","60.7999992370605","62.9000015258789","59.0999984741211","57.5","47.7000007629395","48.2999992370605","48.5","46.7999992370605","45.0999984741211","44.0999984741211","48","51.2999992370605","52.4000015258789","",
"Jamaica","JAM","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.5","29.7000007629395","29.8999996185303","25","25.2999992370605","24","25.3999996185303","26.6000003814697","29.2000007629395","31.7000007629395","","","","","","","","","","","","",
"Jordan","JOR","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.2999992370605","16.8999996185303","19.6000003814697","14.1999998092651","","20.8999996185303","23","30.2999992370605","19.3999996185303","34.9000015258789","34.2999992370605","41.7000007629395","","",
"Japan","JPN","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","15.3000001907349","12.5","12","12.3000001907349","14.3000001907349","12.6999998092651","17","19.7000007629395","19.3999996185303","18.2000007629395","18.7999992370605","17.5","15.5","15.1999998092651","17.2999992370605","17.7999992370605","18.6000003814697","21.3999996185303","20.2000007629395","22.1000003814697","25.5","26.6000003814697","30.7999992370605","33.5","33.7000007629395","33.2999992370605","33","32","33.2999992370605","28.5","37.5999984741211","39.4000015258789","38.5","",
"Kazakhstan","KAZ","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kenya","KEN","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cambodia","KHM","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.59999990463257","4.19999980926514","3.79999995231628","2.59999990463257","5.40000009536743","4.40000009536743","3.79999995231628","2.59999990463257","1.5","3.79999995231628","2.29999995231628","2.29999995231628","2.5","0.600000023841858","1.10000002384186","0.800000011920929","1.10000002384186","0.600000023841858","2.70000004768372","0.5","0.300000011920929","0.400000005960464","0.300000011920929","",
"Kosovo","KSV","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (developing only)","LAC","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (all income levels)","LCN","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America and the Caribbean","LCR","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.4000015258789","47.2000007629395","45","42.0999984741211","49.5999984741211","45.7000007629395","38.7999992370605","",
"Lower middle income","LMC","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.7000007629395","","","","","","","","","","","61.7000007629395","","","","","",
"Lithuania","LTU","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.7999992370605","36","50.4000015258789","56.0999984741211","56.7000007629395","44.2000007629395","53.2999992370605","52.5","44.2000007629395","32","21","23.2000007629395","41.4000015258789","52.0999984741211","49","",
"Luxembourg","LUX","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","32.0999984741211","24.3999996185303","36.7000007629395","24.3999996185303","35","20.7000007629395","36","33.2999992370605","20","12.1000003814697","29.2999992370605","29.2000007629395","22.3999996185303","27.6000003814697","34.5999984741211","31.2999992370605","32.2999992370605","22.3999996185303","28.3999996185303","27.3999996185303","24.5","21","26.3999996185303","29.5","28.7000007629395","32.4000015258789","23.1000003814697","29.2999992370605","28.7999992370605","30.2999992370605","",
"Latvia","LVA","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.5","58.2999992370605","58","56.0999984741211","53.5","57","59.0999984741211","42.4000015258789","45.2000007629395","44.5999984741211","45.9000015258789","36.4000015258789","26.5","25.6000003814697","26.7000007629395","45","54.5","51.9000015258789","",
"Macao SAR, China","MAC","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8999996185303","17.3999996185303","15.5","13.3000001907349","16.7000007629395","11.6000003814697","9.39999961853027","11.6000003814697","5.90000009536743","4.30000019073486","6.5","8","5.80000019073486","",
"St. Martin (French part)","MAF","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66","","","","","","","66.0999984741211","62.7999992370605","64.8000030517578","","",
"Mexico and Central America","MCA","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.4000015258789","58","59.7000007629395","48.2999992370605","44.7999992370605","48.9000015258789","38.0999984741211","35.5","31.2999992370605","27.8999996185303","30.7999992370605","32.5999984741211","30.7000007629395","",
"Madagascar","MDG","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (all income levels)","MEA","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.20000004768372","1.89999997615814","1.39999997615814","0.600000023841858","1.29999995231628","0.899999976158142","0.800000011920929","0.699999988079071","0.699999988079071","0.899999976158142","2.09999990463257","2.20000004768372","2.40000009536743","1.5","1.70000004768372","2.09999990463257","1.79999995231628","1.70000004768372","",
"Marshall Islands","MHL","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.6999969482422","84.8000030517578","84.9000015258789","81.5999984741211","83.0999984741211","82.5999984741211","82","",
"Mali","MLI","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.7999992370605","14.1999998092651","13.6000003814697","","30.3999996185303","46.4000015258789","40.5999984741211","41.9000015258789","42.2999992370605","43.4000015258789","46.5","46.2999992370605","47.4000015258789","",
"Myanmar","MMR","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (developing only)","MNA","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.1999969482422","79.5","81.5","78.8000030517578","79.5999984741211","81","",
"Mongolia","MNG","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.9000015258789","53.0999984741211","60.7999992370605","76.9000015258789","52.9000015258789","","",
"Northern Mariana Islands","MNP","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.3000030517578","","","","","","","","",
"Mauritania","MRT","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5999984741211","33.4000015258789","29.5","24.8999996185303","22.6000003814697","21.2999992370605","29.5","24.7999992370605","",
"Malawi","MWI","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North America","NAC","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.66496437009202","6.56847020635528","11.3230778336079","11.9747847540773","12.7202951563155","10.3544829638986","10.1710232754159","9.38017563453253","8.52338184775868","7.23638766854219","6.47715576663261","6.39034787898583","8.57141939182015","11.5715819559371","12.323910573138","11.5296720799717","9.82349444045914","9.69554103906096","10.1884320777037","15.3667729198928","27.1229970884059","29.3246337258776","27.4155287461725","",
"Namibia","NAM","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","","","44.5999984741211","","","","70","","","","82.1999969482422","","","","","",
"New Caledonia","NCL","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Netherlands","NLD","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","47.7999992370605","","57.7000007629395","","46","48.4000015258789","47.4000015258789","48.7000007629395","45.5999984741211","42.4000015258789","45.4000015258789","43.5","43.5999984741211","46","44.9000015258789","42.4000015258789","37.7000007629395","0","0","19.2000007629395","27.2999992370605","33.5999984741211","39.7000007629395","42.2000007629395","38.5","33.5999984741211","24.3999996185303","27.1000003814697","33","33.0999984741211","",
"High income: nonOECD","NOC","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3753211918386","18.2780056015335","22.8269699235026","29.8189522267296","32.6337470005263","37.9635068272277","40.8417405347494","46.2403651864126","46.0377608980441","39.1285356878955","39.1672186648991","37.8960332857604","39.3619848803384","39.220311115133","41.6920833223006","39.7462692095053","","","","","","",
"Norway","NOR","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","4.80000019073486","14.3000001907349","10","","5.09999990463257","10.5","10.8999996185303","20.3999996185303","20.2000007629395","23.5","27.2000007629395","28.7999992370605","22","14","12.1999998092651","8.19999980926514","7","5.30000019073486","5.30000019073486","6.19999980926514","6.30000019073486","9","9.19999980926514","13.8999996185303","8.30000019073486","5.69999980926514","7.40000009536743","9.10000038146973","11.1000003814697","8.10000038146973","",
"Nepal","NPL","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.9000015258789","","","","","","","","","","","","46.2000007629395","","","","","",
"New Zealand","NZL","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","5.90000009536743","8.19999980926514","11.3999996185303","15.1000003814697","14.8999996185303","22.5","29.7999992370605","31","30","22.7999992370605","19.1000003814697","18","18","19","17.5","15.1999998092651","12.8999996185303","11.8000001907349","10","8.30000019073486","6.5","5.09999990463257","3.79999995231628","5.69999980926514","8.19999980926514","8.19999980926514","11.8000001907349","",
"High income: OECD","OEC","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.3515399666071","22.5037077514117","24.2201526915758","25.6727350658962","27.9392774369987","27.7878336588268","26.7856809454256","26.9853427644446","25.9418192324149","25.1750198702663","24.3933520088151","24.0579220323439","24.6383330055308","26.5402923380073","26.8757785579351","26.8406474168255","26.5130654536551","25.5230106077598","24.2589264974613","24.0505200283101","31.830688921374","33.8218073339208","33.1599722928864","",
"OECD members","OED","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5258922244408","23.2830066450466","25.0016667153002","26.5365272572727","28.7729629619683","26.4329210101548","25.8898747338813","25.7890009699182","24.7585021247097","23.6750611555822","22.6633185993192","22.3544289133372","23.11578576702","24.5681653257828","25.4257055681911","25.5155449388085","25.0496300315381","23.9889313144522","22.6559944243406","22.3968430864491","29.3060248599035","30.8846343418403","30.1235161845387","",
"Oman","OMN","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Other small states","OSS","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.40000009536743","7.59999990463257","7.80000019073486","","6.19999980926514","8.5","","8.89999961853027","","6.19999980926514","","9","","12","11.6999998092651","14.6999998092651","","19.5","","","",
"Panama","PAN","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.7000007629395","21.7999992370605","20.2999992370605","18.2999992370605","21.2000007629395","21.8999996185303","19.7999992370605","21.8999996185303","18.5","17.7999992370605","29.2999992370605","","","","","","","","","","","","",
"Peru","PER","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Philippines","PHL","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.20000004768372","2.09999990463257","2.20000004768372","1.79999995231628","1.39999997615814","","","",
"Palau","PLW","Long-term unemployment (% of total unemployment)","SL.UEM.LTRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
